3668.879883	1908.994995	3668.879883	1819.403198	3668.879883	1695.353027	3668.879883	2002.032715	3668.879883	2026.153564	3668.879883	1536.84436	3668.879883	1784.944824
3668.195312	1815.623413	3668.195312	1901.75354	3668.195312	1726.048096	3668.195312	1984.438477	3668.195312	1863.856323	3668.195312	1646.80835	3668.195312	1812.178223
3667.509766	1946.18335	3667.509766	1846.290771	3667.509766	1794.622192	3667.509766	1994.407349	3667.509766	1935.849609	3667.509766	1663.728394	3667.509766	1791.177612
3666.824219	1901.054321	3666.824219	1887.278564	3666.824219	1670.310425	3666.824219	2018.148193	3666.824219	2004.372437	3666.824219	1539.440674	3666.824219	1811.511841
3666.138672	1769.859131	3666.138672	1973.01416	3666.138672	1663.116699	3666.138672	2028.107056	3666.138672	1931.694458	3666.138672	1604.580444	3666.138672	1787.075684
3665.453125	1879.699219	3665.453125	1907.240601	3665.453125	1666.25354	3665.453125	2007.078125	3665.453125	1955.437988	3665.453125	1518.218628	3665.453125	1872.813843
3664.767578	1920.658081	3664.767578	1900.005859	3664.767578	1758.882324	3664.767578	1999.825073	3664.767578	2023.919312	3664.767578	1569.570068	3664.767578	1834.607178
3664.082031	1817.062866	3664.082031	2057.961426	3664.082031	1823.945679	3664.082031	2113.023926	3664.082031	1954.719116	3664.082031	1686.289429	3664.082031	1744.793335
3663.396484	1754.7948	3663.396484	1992.208252	3663.396484	1720.387085	3663.396484	1985.326782	3663.396484	1919.952026	3663.396484	1637.808472	3663.396484	1768.557983
3662.709961	1912.71875	3662.709961	1909.278687	3662.709961	1640.947632	3662.709961	1981.521606	3662.709961	1916.158936	3662.709961	1623.746948	3662.709961	1713.190552
3662.024414	1963.959839	3662.024414	1847.016479	3662.024414	1678.480591	3662.024414	2084.342773	3662.024414	1960.520386	3662.024414	1647.525024	3662.024414	1836.697998
3661.337891	1942.965576	3661.337891	1874.187988	3661.337891	1846.677002	3661.337891	2097.715088	3661.337891	1874.187988	3661.337891	1592.200073	3661.337891	1870.749146
3660.651367	1832.584595	3660.651367	1932.293701	3660.651367	1705.369507	3660.651367	2014.811523	3660.651367	1976.990845	3660.651367	1550.64856	3660.651367	1884.158325
3659.964844	1815.059692	3659.964844	1962.877075	3659.964844	1708.493652	3659.964844	2035.066895	3659.964844	1962.877075	3659.964844	1660.367065	3659.964844	1876.936768
3659.27832	1862.843872	3659.27832	1907.524536	3659.27832	1560.389526	3659.27832	2055.314697	3659.27832	1907.524536	3659.27832	1687.557739	3659.27832	1721.927612
3658.591797	1938.101196	3658.591797	1962.15564	3658.591797	1735.356567	3658.591797	1972.4646	3658.591797	2048.064209	3658.591797	1556.666382	3658.591797	1859.065063
3657.904297	1786.573364	3657.904297	1917.130615	3657.904297	1728.166138	3657.904297	2003.02356	3657.904297	1954.923584	3657.904297	1590.737427	3657.904297	1820.930542
3657.217773	1858.381836	3657.217773	1927.083618	3657.217773	1720.978394	3657.217773	2026.70105	3657.217773	2102.272949	3657.217773	1645.406494	3657.217773	1848.076538
3656.530273	1926.72937	3656.530273	1995.418457	3656.530273	1789.351196	3656.530273	2012.59082	3656.530273	1943.901733	3656.530273	1717.227661	3656.530273	1844.30249
3655.842773	1946.978271	3655.842773	1998.485596	3655.842773	1806.191528	3655.842773	2049.99292	3655.842773	1960.713623	3655.842773	1558.956177	3655.842773	1881.735596
3655.155273	1843.624756	3655.155273	1843.624756	3655.155273	1730.329346	3655.155273	1967.219604	3655.155273	1912.288574	3655.155273	1634.199951	3655.155273	1888.256226
3654.467773	1795.22998	3654.467773	1994.318604	3654.467773	1733.44397	3654.467773	1990.886108	3654.467773	1894.774292	3654.467773	1733.44397	3654.467773	1850.151001
3653.780273	1860.106812	3653.780273	1921.881592	3653.780273	1767.444702	3653.780273	2052.294922	3653.780273	1918.449707	3653.780273	1667.918701	3653.780273	1812.059814
