3503.669922	2372.003662
3502.955078	2308.891602
3502.239258	2499.733887
3501.523438	2433.323975
3500.807617	2340.566406
3500.091797	2448.896484
3499.375	2468.211914
3498.65918	2457.867188
3497.942383	2437.644043
3497.225586	2440.482666
3496.508789	2446.613037
3495.791992	2498.832764
3495.075195	2383.158447
3494.358398	2356.385254
3493.640625	2477.690918
3492.923828	2483.807861
3492.206055	2542.549561
3491.488281	2463.148682
3490.770508	2377.201416
3490.052734	2449.079102
3489.334961	2376.313232
3488.616211	2398.871826
3487.898438	2454.2771
3487.179688	2374.980713
3486.460938	2404.095215
3485.742188	2416.780518
3485.023438	2373.648682
3484.304688	2507.784668
3483.585938	2379.324463
3482.866211	2464.190674
3482.147461	2509.657959
3481.427734	2555.10791
3480.708008	2511.997803
3479.988281	2442.673584
3479.268555	2520.891602
3478.547852	2412.26123
3477.828125	2490.455322
3477.107422	2516.199219
3476.386719	2433.835449
3475.666992	2482.505615
3474.946289	2583.548584
3474.224609	2514.313477
3473.503906	2412.371826
3472.783203	2336.649414
3472.061523	2395.107178
3471.339844	2496.071289
3470.619141	2596.99707
3469.897461	2459.162842
3469.174805	2569.866211
3468.453125	2464.777832
3467.731445	2539.486572
3467.008789	2581.490234
3466.286133	2502.595215
3465.564453	2524.990479
3464.841797	2442.869629
3464.119141	2517.511719
3463.395508	2556.214355
3462.672852	2529.621826
3461.949219	2529.14624
3461.226562	2561.299072
3460.50293	2635.8479
3459.779297	2615.782715
3459.055664	2510.940186
3458.332031	2526.769531
3457.607422	2366.567139
3456.883789	2525.818848
3456.15918	2505.79248
3455.43457	2524.868408
3454.709961	2527.650391
3453.985352	2445.757812
3453.260742	2552.74707
3452.536133	2425.304199
3451.810547	2450.885986
3451.085938	2495.983154
3450.360352	2570.345947
3449.634766	2563.355469
3448.90918	2543.358154
3448.183594	2507.109375
3447.458008	2532.645752
3446.731445	2470.407959
3446.005859	2590.189209
3445.279297	2586.451416
3444.552734	2706.165283
3443.826172	2656.93335
3443.099609	2565.502686
3442.37207	2558.524902
3441.645508	2512.594238
3440.917969	2551.067627
3440.191406	2608.996094
3439.463867	2605.259033
3438.736328	2624.229492
3438.008789	2539.411133
3437.280273	2571.356934
3436.552734	2570.87085
3435.824219	2644.935791
3435.09668	2573.139648
3434.368164	2549.972412
3433.639648	2517.094971
3432.911133	2464.796631
3432.181641	2590.623291
3431.453125	2450.91333
3430.723633	2541.086914
3429.995117	2615.044189
3429.265625	2643.671631
3428.536133	2626.994873
3427.806641	2574.743896
3427.077148	2661.57373
3426.34668	2690.169922
3425.617188	2608.841309
3424.886719	2588.953857
3424.15625	2455.969971
3423.425781	2516.89209
3422.695312	2619.784912
3421.964844	2612.828857
3421.233398	2538.064209
3420.50293	2576.324463
3419.771484	2517.734131
3419.040039	2555.983398
3418.308594	2542.591553
3417.577148	2600.17749
3416.845703	2557.753418
3416.114258	2647.562256
3415.381836	2595.472412
3414.649414	2575.637939
3413.917969	2549.364746
3413.185547	2626.216797
3412.453125	2551.617676
3411.719727	2438.393311
3410.987305	2553.868164
3410.253906	2537.282959
3409.521484	2549.677734
3408.788086	2507.349854
3408.054688	2651.685791
3407.321289	2590.049561
3406.587891	2547.737793
3405.853516	2646.956055
3405.120117	2701.117432
3404.385742	2626.658203
3403.651367	2574.727539
3402.916992	2632.085205
3402.182617	2650.862793
3401.448242	2528.280518
3400.712891	2624.156982
3399.978516	2578.698242
3399.243164	2645.631836
3398.507812	2690.068848
3397.772461	2599.689941
3397.037109	2518.972168
3396.301758	2653.23877
3395.566406	2594.994629
3394.830078	2549.60083
3394.09375	2536.288574
3393.358398	2548.627686
3392.62207	2551.346191
3391.885742	2666.224365
3391.148438	2636.879395
3390.412109	2706.849854
3389.674805	2770.387939
3388.938477	2676.996094
3388.201172	2561.229248
3387.463867	2483.917236
3386.726562	2557.049561
3385.988281	2562.959961
3385.250977	2572.067139
3384.512695	2680.323242
3383.775391	2686.206055
3383.037109	2497.054199
3382.298828	2560.509033
3381.560547	2598.371338
3380.821289	2505.206543
3380.083008	2619.739746
3379.34375	2616.043945
3378.605469	2506.960938
3377.866211	2640.585449
3377.126953	2589.001709
3376.387695	2719.366943
3375.647461	2670.97876
3374.908203	2635.37085
3374.167969	2468.990234
3373.428711	2592.89917
3372.688477	2528.628174
3371.948242	2547.271484
3371.208008	2616.906738
3370.466797	2574.975342
